TPERIOD,	K_LINE,	D_LINE, RSI_LINE,R_LINE,TREND
561,0,0,28.7,-0.00142025265955105,0
562,0,0,28.7,-0.00135732164077822,0
563,0,0,28.7,-0.00129256079137032,0
564,0,0,28.7,-0.00122710192147669,0
565,0,0,28.7,-0.00116184022128345,0
566,0,0,28.7,-0.00109747519196459,0
567,0,0,28.7,-0.00103454496543148,0
568,0,0,28.69,-0.000973515513655186,0
569,0,0,25.37,-0.000944904192838573,0
570,0,0,14.89,-0.00108283852408644,0
571,0,0,11.89,-0.00127585294862555,0
572,0,0,9.29,-0.00153786251926161,0
573,0,0,8.34,-0.00178635137981809,0
574,0,0,8.34,-0.0019609539060856,0
575,0,0,8.34,-0.00207562137047698,0
576,0,0,8.34,-0.00214197927977336,0
577,0,0,8.34,-0.00216969593784441,0
578,0,0,8.29,-0.00216946647734039,0
579,0,0,7.46,-0.00218754528075379,0
580,0,0,7.46,-0.00217688332962359,0
581,0,0,7.39,-0.00214684361556708,0
582,0,0,7.36,-0.0021006125319358,0
583,0,0,7.13,-0.00205096806223542,0
584,0,0,6.29,-0.00202950590347115,0
585,0,0,4.32,-0.00213750213640016,0
586,0,0,3.84,-0.00225321790940246,0
587,0,0,2.31,-0.00262265933491208,0
588,0,0,2.31,-0.00288281989144577,0
589,7.18,2.39,28.29,-0.00281536778946808,0
590,4.22,3.8,25.31,-0.00282893587464665,0
591,1.84,4.42,23.19,-0.00288670822073502,0
592,0.07,2.05,21.73,-0.00295832252611867,0
593,0,0.64,21.67,-0.00298327916209431,0
594,0,0.03,21.67,-0.00296902643359087,0
595,0,0,21.32,-0.0029364152072512,0
596,0,0,21.3,-0.00287845272694205,0
597,0,0,20.03,-0.0028422855991955,0
598,0,0,19.84,-0.00278780442589147,0
599,0,0,19.84,-0.00271345118305437,0
600,0,0,19.84,-0.00262435543548091,0
601,0,0,9.75,-0.00307206288164068,0
602,0,0,9.36,-0.00343025467917764,0
603,0.49,0.16,11.15,-0.00365301323959782,0
604,0.49,0.32,11.15,-0.0037866012919204,0
605,0.47,0.48,11.15,-0.00384905641289992,0
606,0.46,0.47,11.14,-0.00385503861644416,0
607,0.46,0.46,11.14,-0.00381608017409766,0
608,0.46,0.46,11.14,-0.00374235889448075,0
609,0.45,0.46,11.13,-0.00364231892339432,0
610,0,0.3,10.47,-0.0035597785798021,0
611,0,0.15,10.47,-0.00345488077724422,0
612,0,0,10.47,-0.00333350774127278,0
613,0,0,10.36,-0.00320595734059941,0
614,0,0,10.34,-0.00307055995086675,0
615,0,0,10.32,-0.00293017147714285,0
616,0,0,9,-0.00284701849169048,0
617,0,0,8.84,-0.0027575447680335,0
618,0,0,8.83,-0.00265627857650273,0
619,0,0,8.74,-0.0025509312190141,0
620,0,0,8.26,-0.00246002682445429,0
621,0,0,6.58,-0.0024512520260672,0
622,0,0,6.56,-0.00241797210067049,0
623,0.03,0.01,6.89,-0.00236306690151112,1
624,19.94,6.66,71.62,-0.00147674002344584,1
625,34.82,18.27,81.76,-0.000160951067057097,1
626,40.96,31.91,84.27,0.0011182736153253,1
627,41.01,38.93,84.27,0.00210313518335161,1
628,41.08,41.02,84.26,0.00284749736296835,1
629,41.14,41.08,84.28,0.00339835034781509,1
630,41.14,41.12,84.29,0.00378988314869593,1
631,63.38,48.55,90.78,0.00492336545551352,1
632,63.42,55.98,90.75,0.00574944620282509,1
633,73.21,66.67,92.38,0.00671162082778303,1
634,67.48,68.04,80.78,0.00709414738763004,1
635,67.78,69.49,80.78,0.00731140890240475,1
636,45.69,60.32,56.86,0.00656055369568439,1
637,61.91,58.46,64.84,0.0064943502054071,1
638,50.02,52.54,56.41,0.00592081896740244,1
639,36.53,49.49,48.68,0.00489479962628646,1
640,30.7,39.08,45.77,0.00381297656442956,1
641,30.2,32.48,45.51,0.00290096898783652,1
642,30.2,30.37,45.51,0.00215194763817948,1
643,38.68,33.03,50.84,0.0018633738654182,1
644,38.68,35.86,50.84,0.00161596858879711,1
645,36.86,38.08,49.63,0.00133401226956566,1
646,36.62,37.39,49.46,0.00108851582122078,1
647,36.54,36.67,49.41,0.000880772215385533,1
648,36.5,36.55,49.37,0.000706391949039548,1
649,33.36,35.47,46.8,0.000441139235607032,1
650,33.36,34.4,46.8,0.000228144748634453,1
651,48.02,38.24,49.84,0.000179692902755873,1
652,48.02,43.13,49.84,0.000139619724645419,1
653,48.04,48.03,49.86,0.000107238321689502,1
654,48.04,48.03,49.86,0.0000807053112127254,1
655,48.04,48.04,49.86,0.0000589963986906876,1
656,48.04,48.04,49.86,0.0000413148099775987,1
657,48.04,48.04,49.86,0.0000269902889733214,0
658,48.04,48.04,49.86,0.0000154593729741205,0
659,48.04,48.04,49.86,0.00000624871279825754,0
660,48.04,48.04,49.86,-0.00000103902780524714,0
661,48.04,48.04,49.86,-0.00000673705130978643,0
662,48.04,48.04,49.86,-0.0000111245908271026,0
663,48.04,48.04,49.86,-0.0000144353865586315,0
664,48.04,48.04,49.86,-0.0000168648411855354,0
665,48.02,48.04,49.82,-0.0000191850211527706,0
666,48.02,48.03,49.81,-0.0000208451139207291,0
667,47.42,47.82,48.5,-0.0000395067221866805,0
668,45.96,47.13,45.38,-0.0000962470541186689,0
669,45.96,46.44,45.38,-0.000139610632359007,0
670,43.87,45.26,41,-0.000232914734818786,0
671,38.76,42.86,32.69,-0.000452495852909741,0
672,37.61,40.08,31.15,-0.000653185571807042,0
673,37.61,38,31.15,-0.000803075016640093,0
674,44.08,39.77,47.27,-0.000722382356360702,0
675,36.26,39.32,36.23,-0.000879330495128448,0
676,37.61,39.32,38.88,-0.000952933225531251,0
677,43.87,39.25,49.4,-0.000816796407613351,0
678,43.87,41.78,49.39,-0.00070088835817474,0
679,37.61,41.78,41.18,-0.000785105935699173,0
680,33.72,38.4,37.05,-0.000956051968515723,0
681,33.72,35.01,37.05,-0.0010791928636076,0
682,33.72,33.72,37.05,-0.0011634545774456,0
683,31.93,33.12,35.03,-0.00126859919745147,0
684,33.67,33.11,38.54,-0.00128561424366248,0
685,33.67,33.09,38.54,-0.00128433268313007,0
686,33.67,33.67,38.54,-0.00126872287356646,0
687,33.67,33.67,38.54,-0.00124205886232201,0
688,33.67,33.67,38.54,-0.00120703306225895,0
689,33.67,33.67,38.54,-0.00116585123278212,0
690,33.66,33.67,38.53,-0.00112049605465495,0
691,33.59,33.64,38.38,-0.00107440487653992,0
692,39.34,35.53,53.35,-0.00085755725068287,0
693,38.9,37.27,52.31,-0.000690743976518667,0
694,39.09,39.11,52.73,-0.000546679516628357,0
695,38.27,38.75,50.6,-0.000451613740974385,0
696,38.27,38.54,50.6,-0.000371986265945767,1
697,39.63,38.72,54.18,-0.000265257019721546,1
698,39.6,39.17,54.08,-0.000179659289671323,1
699,64.74,47.99,81.93,0.0006247939538352,1
700,56.4,53.58,67.35,0.00100322640824005,1
701,68.93,63.36,74.65,0.00165239365926458,1
702,49.93,58.42,54.67,0.00158861582549449,1
703,56.34,58.4,58.69,0.00170684561186166,1
704,79.34,61.87,69.23,0.00244749365092415,1
705,65.48,67.05,59.39,0.00259670580221325,1
706,64.71,69.84,58.9,0.0026616934404465,1
707,64.71,64.97,58.89,0.00268203908443015,1
708,64.73,64.72,58.91,0.00266812684591301,1
709,71.87,67.1,62.56,0.0028329854560903,1
710,64.73,67.11,57.09,0.00272330266901288,1
711,64.73,67.11,57.09,0.0026064573839568,1
712,68.91,66.12,59.49,0.00260598912903276,1
713,68.91,67.52,59.49,0.00257587307212729,1
714,68.93,68.92,59.5,0.00252325519147911,1
715,68.91,68.92,59.49,0.00245289852993834,1
716,68.91,68.92,59.49,0.00236981613538017,1
717,68.91,68.91,59.49,0.00227771558677228,1
718,68.91,68.91,59.49,0.00217960217082144,1
719,68.91,68.91,59.49,0.00207789751200694,1
720,58.48,65.43,47.49,0.00167318507971854,1
721,58.48,61.96,47.49,0.00133679384533262,1
722,58.48,58.48,47.49,0.00105783446221948,1
723,58.48,58.48,47.49,0.000827161039819576,1
724,59.16,58.71,48.41,0.000656706920691406,1
725,69.1,62.25,59.48,0.000803585934683547,1
726,59.32,62.53,48.46,0.000626263000182341,0
727,56.66,61.69,45.96,0.000402785673154466,0
728,52.8,56.26,42.54,0.000111086401589436,0
729,50.23,53.23,40.38,-0.000193695927166063,0
730,50.13,51.05,40.3,-0.000433269609344288,0
731,50.13,50.16,40.3,-0.00061613696695153,0
732,49.09,49.78,39.29,-0.000782834950941892,0
733,44.45,47.89,35.09,-0.00103961023650625,0
734,39.7,44.41,31.39,-0.00136745467933097,0
735,44.44,42.87,38.37,-0.00147091921676788,0
736,44.44,42.86,38.37,-0.00153538137520108,0
737,44.43,44.44,38.36,-0.0015686521761143,0
738,44.42,44.43,38.35,-0.00157739404179469,0
739,44.44,44.43,38.39,-0.00156564850147613,0
740,44.49,44.45,38.49,-0.00153699985681154,0
741,46.24,45.06,41.88,-0.00144614378049331,0
742,46.24,45.66,41.88,-0.00135854813617937,0
743,48.04,46.84,45.48,-0.00122175081139066,0
744,57.44,50.57,59.54,-0.000826562470281651,0
745,58.48,54.65,60.75,-0.000477252885023455,1
746,56.89,57.6,57.91,-0.000244458650677535,1
747,56.89,57.42,57.91,-0.0000593313391422892,1
748,56.89,56.89,57.91,0.0000863429304395159,1
749,60.22,58,62.5,0.000296316395253861,1
750,60.42,59.18,62.77,0.000463262866993487,1
751,60.43,60.36,62.77,0.000588745749035669,1
752,68.91,63.25,72.32,0.000926677594482297,1
753,64.19,64.51,62.69,0.00104358999222727,1
754,64.19,65.76,62.69,0.00112321483117819,1
755,64.97,64.45,63.62,0.00119530590437336,1
756,68.91,66.02,67.95,0.001352298826128,1
757,68.91,67.6,67.95,0.0014597464306842,1
758,68.91,68.91,67.95,0.00152720031859442,1
759,73.11,70.31,72.34,0.00168391242804976,1
760,73.11,71.71,72.34,0.00178733787319902,1
761,73.24,73.15,72.48,0.0018518693226789,1
762,73.24,73.2,72.48,0.00188125126756455,1
763,79.34,75.28,78.27,0.00205871915790762,1
764,79.34,77.31,78.27,0.00217407557354308,1
765,90.87,83.18,86.08,0.00264362095492546,1
766,98.56,89.59,87.95,0.00314197780951253,1
767,100,96.48,88.25,0.00352356979932874,1
768,97.24,98.6,84,0.00372787144561143,1
769,91.39,96.21,75.65,0.00373113827544278,1
770,91.39,93.34,75.65,0.00369106780641918,1
771,91.11,91.3,75.24,0.00361218340225088,1
772,72.54,85.01,54.07,0.00314782837444197,1
773,85.96,83.2,62.32,0.00300946888838295,1
774,91.39,83.3,65.06,0.00297233852216103,1
775,92.88,90.08,65.79,0.00293850411096098,1
776,75.06,86.44,51.78,0.00253142443496155,1
777,84.16,84.03,56.84,0.00236098728424542,1
778,78.75,79.32,53.26,0.00209501977493199,1
779,80.38,81.1,54.2,0.00189453228483373,1
780,72.72,77.28,49.22,0.00156630602469027,1
781,74.25,75.78,50.2,0.00132104922339762,1
782,69.75,72.24,47.3,0.00102570628696628,1
783,65.99,70,44.96,0.000709022856473384,1
784,67,67.58,45.74,0.000472397867646543,1
785,71.64,68.21,49.28,0.00037238547876968,1
786,72.72,70.45,50.09,0.000310925661389416,1
787,72.72,72.36,50.09,0.000259225336584718,1
788,72.72,72.72,50.09,0.00021576187272452,1
789,72.71,72.72,50.09,0.00017918794320019,1
790,72.71,72.71,50.09,0.00014848940311691,1
791,73.73,73.05,51.16,0.000142648787671143,1
792,84,76.81,60.41,0.000337810900994538,1
793,81.11,79.61,57.13,0.000430115640616175,1
794,81.02,82.04,57.02,0.000495755967296882,1
795,72.6,78.24,48.2,0.000376624109697614,0
796,72.71,75.44,48.32,0.000281133978075796,0
797,69.79,71.7,45.49,0.000145758192493632,0
798,61.65,68.05,38.7,-0.000121706196936789,0
799,61.64,64.36,38.7,-0.000330043463002002,0
800,61.6,61.63,38.66,-0.000490367611573207,0
801,61.59,61.61,38.65,-0.000610690447536454,0
802,61.53,61.58,38.59,-0.000699253420577363,0
803,61.52,61.55,38.59,-0.000760830432518358,0
804,61.65,61.57,38.81,-0.000797963740104295,0
805,61.65,61.61,38.81,-0.000817986263519596,0
806,61.52,61.61,38.64,-0.000826961896012879,0
807,62.66,61.94,41.02,-0.000802099566322953,0
808,75.01,66.4,59.37,-0.000530768921942123,1
809,72.56,70.08,55.67,-0.000360319018761732,1
810,76.39,74.65,59.89,-0.000147341596190811,1
811,75.39,74.78,58.33,0.00000152845214768627,1
812,75.39,75.72,58.32,0.000117986460894183,1
813,75.38,75.39,58.31,0.00020766416883894,1
814,75.37,75.38,58.3,0.000275471084738726,1
815,81.02,77.26,65.17,0.000436050282889854,1
816,83,79.8,67.22,0.000595784520864586,1
817,79.76,81.26,60.93,0.000650587370460406,1
818,79.76,80.84,60.92,0.000686028217581875,1
819,79.76,79.76,60.92,0.00070596312662924,1
820,79.76,79.76,60.92,0.000713527427993523,1
821,79.77,79.76,60.93,0.000711436881562266,1
822,78.67,79.4,58.26,0.000680266495059483,1
823,83.44,80.63,65.38,0.000741449600963735,1
824,80.43,80.85,58.58,0.000721949479396307,1
825,79.93,81.27,58.56,0.000698203635200228,1
826,78.96,79.77,56.43,0.000653226575502498,1
827,78.96,79.28,56.43,0.000610484363827867,1
828,82.94,80.29,62.86,0.000645925355354291,1
829,80.68,80.86,57.66,0.000623256699344749,1
830,83.03,82.21,61.25,0.000643194639922482,1
831,79.74,81.15,54.29,0.000588689969636698,1
832,83.54,82.1,59.95,0.000611786577238108,1
833,82.28,81.85,59.94,0.000622841845449693,1
834,83.33,83.05,61.36,0.000642864841939848,1
835,81.75,82.45,58.02,0.000623224372337715,1
836,82.87,82.65,59.69,0.000620575752228733,1
837,83.39,82.67,60.49,0.000620716519009265,1
838,83.07,83.11,60.56,0.000614589232395218,1
839,83.07,83.18,60.56,0.000602782959922489,1
840,91.69,85.94,71.76,0.000736322864057308,1
841,100,91.59,78.66,0.000990714772948142,1
842,100,97.23,85.62,0.00146872060432299,1
843,100,100,85.62,0.00182572988270959,1
844,100,100,86.57,0.00213819664952674,1
845,100,100,88.61,0.00249427572663641,1
846,100,100,88.61,0.002744186085437,1
847,99.46,99.82,87.27,0.00289642758002718,1
848,99.46,99.64,87.26,0.00298238072201434,1
849,99.51,99.48,87.28,0.0030165778141614,1
850,99.5,99.49,87.27,0.00300883070543632,1
851,99.5,99.5,87.27,0.00296841033084521,1
852,95.46,98.15,74.91,0.00281382405126196,1
853,95.43,96.8,74.84,0.0026601197396096,1
854,100,96.96,86.91,0.00300943435827927,1
855,86.47,93.97,63.75,0.00289705385152008,1
856,86.47,90.98,63.75,0.00277599349512731,1
857,86.47,86.47,63.75,0.00264951543839767,1
858,86.47,86.47,63.75,0.00252023554277979,1
859,86.47,86.47,63.75,0.00239023416344533,1
860,86.45,86.47,63.71,0.0022606166956587,1
861,86.43,86.45,63.68,0.00213283566179948,1
862,85.76,86.21,62.28,0.00199079596456165,1
863,83.04,85.08,56.9,0.00178617625179422,1
864,82.82,83.87,56.47,0.00159974106728285,1
865,72.69,79.52,41.2,0.00117170942022178,1
866,78.49,78,49.6,0.000973702550101571,1
867,77.35,76.18,48.14,0.000777801266152684,1
868,73.93,76.59,43.98,0.000526229026873846,1
869,86.41,79.23,58.22,0.000648922952404604,1
870,79.4,79.92,50.45,0.000554469044663777,1
871,76.44,80.75,47.57,0.000396772027934799,1
872,79.4,78.41,50.61,0.000346052193133977,1
873,79.4,78.41,50.6,0.000302309106232604,1
874,79.63,79.47,50.86,0.000270595216129111,1
875,78.09,79.04,49.03,0.000202588653468971,1
876,85.71,81.14,57.91,0.000365347885286159,1
877,85.68,83.16,57.87,0.000487724039090015,1
878,80.14,83.84,51.35,0.00044086843924894,1
879,80.14,81.98,51.35,0.0003990143392435,1
880,78.89,79.72,49.89,0.000330957595592174,1
881,82.1,80.38,53.58,0.00035371825939287,1
882,79.38,80.13,50.7,0.000310421812429669,1
883,75.85,79.11,46.65,0.000187140440116326,1
884,81.34,78.86,53.34,0.000231357323462105,1
885,82.27,79.82,56.1,0.000329957840620966,1
886,84.15,82.59,57.72,0.000443436359803932,1
887,83.04,83.15,56.41,0.00050373533592199,1
888,88.92,85.37,61.43,0.000669754113432859,1
889,83.33,85.1,54.94,0.000673609303421562,1
890,82.55,84.93,54.94,0.000668949028646712,1
891,94.15,86.67,63.76,0.000892642536721933,1
892,94.25,90.32,63.82,0.00105966415298898,1
893,93.93,94.11,63.82,0.00117819320956911,1
894,87.45,91.88,56.56,0.00113420744463696,1
895,93.93,91.77,61.3,0.00121015776058733,1
896,90.68,90.69,57.99,0.00119598210679797,1
897,90.13,91.58,58.02,0.00117200881507081,1
898,90.12,90.31,58.01,0.00113963015887051,1
899,90.13,90.13,58.02,0.0011015100976033,1
900,89.42,89.89,58.02,0.00105909083754879,1
901,93.36,90.97,61.31,0.00107887811655024,1
902,99.42,94.07,65.75,0.00118211075601336,1
903,100,97.59,69.54,0.00135028950668991,1
904,100,99.81,72.79,0.0015672507508899,1
905,100,100,78.13,0.0019331072998054,1
906,100,100,78.82,0.00223005326552327,1
907,93.72,97.91,69.53,0.00230753999371609,1
908,93.72,95.81,69.53,0.0023418420907576,1
909,86.59,91.34,60.19,0.00219515316013012,1
910,80.31,86.87,53.38,0.0019257498850266,1
911,78.77,81.89,51.84,0.00166108579604297,1
912,86.01,81.7,58.01,0.00158408185910174,1
913,77.17,80.65,49.65,0.00132325052102122,1
914,78.6,80.59,50.88,0.00113324504482161,1
915,76.03,77.27,48.58,0.000918439457030607,1
916,76.03,76.89,48.58,0.00073961166646272,1
917,75.75,75.94,48.3,0.000585127965404049,1
918,75.75,75.84,48.3,0.000457388550271488,1
919,76.11,75.87,48.74,0.000359568949534793,1
920,78.88,76.91,52.07,0.000336105809089407,1
921,79.16,78.05,52.42,0.000319798415208448,1
922,79.16,79.07,52.42,0.000303377650463441,1
923,79.19,79.17,52.45,0.00028758670624056,1
924,79.18,79.18,52.44,0.000271819523660242,1
925,79.19,79.19,52.45,0.000256427808707918,1
926,79.17,79.18,52.42,0.000241151293698627,1
927,79.17,79.18,52.42,0.000226434418007239,1
928,77.46,78.6,48.9,0.00017694226809771,1
929,76.2,77.61,46.42,0.000109972529918883,0
930,76.07,76.58,46.16,0.0000536403882471947,0
931,76.03,76.1,46.08,0.00000805942432029985,0
932,0,50.7,8.55,-0.0018568188898736,0
933,73.53,49.85,49.76,-0.00158623636442334,0
934,79.74,51.09,51.74,-0.00121134323334324,0
935,81.16,78.14,52.2,-0.000870868454086224,0
936,76.02,78.97,50.32,-0.000713945949509582,0
937,70.27,75.81,48.22,-0.000716734447327054,0
938,46.86,64.38,40.77,-0.00125597982598712,0
939,55.67,57.6,44.26,-0.00145921384998509,0
940,46.31,49.61,41.47,-0.00182033310551325,0
941,42.99,48.32,40.49,-0.0021605712922382,0
942,41.54,43.61,40.05,-0.00243670839880633,0
943,37.81,40.78,38.87,-0.00271304639451892,0
944,37.78,39.05,38.86,-0.00289969638553491,0
945,35.15,36.92,37.95,-0.00307491423556262,0
946,35.15,36.03,37.95,-0.0031775969486398,0
947,35.82,35.37,38.37,-0.00320643970800171,0
948,34.5,35.16,37.82,-0.00322365873226219,0
949,34.36,34.89,37.76,-0.00320397218437576,0
950,34.08,34.31,37.62,-0.00315878441360231,0
951,34.08,34.17,37.62,-0.00308752790774178,0
952,30.26,32.81,35.63,-0.00308641345481408,0
953,23.07,29.13,32.18,-0.00321968886154025,0
954,14.97,22.77,28.8,-0.00347833377612631,0
955,21.14,19.73,34.45,-0.00349659214975302,0
956,15.01,17.04,31.76,-0.00361568409495684,0
957,26.32,20.82,40.94,-0.00340159931946921,0
958,23.65,21.66,39.59,-0.00325797431450529,0
959,17.58,22.52,36.62,-0.00325169175296308,0
960,17.56,19.6,36.61,-0.00321032599401434,0
961,17.82,17.65,36.84,-0.00313547721809795,0
962,17.82,17.73,36.84,-0.00304121980555126,0
963,17.82,17.82,36.84,-0.00293280674108182,0
964,24.18,19.94,43.27,-0.00266428848506826,0
965,20.63,20.88,40.78,-0.00250721113330621,0
966,30.26,25.02,49.31,-0.00212833576614142,0
967,23.19,24.69,44.27,-0.00197409459694905,0
968,27.95,27.13,48.12,-0.00171833230438115,0
969,27.93,26.36,48.11,-0.00149878003473237,0
970,26.03,27.3,46.62,-0.0013545504168329,0
971,29.4,27.79,49.6,-0.00114658803856212,0
972,30,28.48,50.13,-0.000956356767520408,0
973,30,29.8,50.13,-0.00079641858567513,0
974,30,30,50.13,-0.000662036517508974,0
975,30,30,50.13,-0.000549208115879148,0
976,30,30,50.13,-0.000454552009965573,0
977,30,30,50.13,-0.000375211945042915,0
978,29.18,29.73,49.02,-0.000328158158280427,0
979,29.18,29.46,49.02,-0.000287552687155614,0
980,28.37,28.91,47.8,-0.000271724317074598,0
981,27.74,28.43,46.84,-0.000271049225731219,0
982,27.74,27.95,46.84,-0.000267432754166743,0
983,27.72,27.73,46.8,-0.000262032833932885,0
984,27.72,27.72,46.8,-0.00025481687455954,0
985,25.17,26.87,42.16,-0.000306279958412127,0
986,25.16,26.02,42.15,-0.00034329969561837,0
987,16.72,22.35,30.52,-0.000567634535058347,0
988,12.45,18.11,26.53,-0.000837919527232082,0
989,9.9,13.02,24.48,-0.00110037028647868,0
990,5.06,9.14,21.13,-0.00140802779008323,0
991,4.81,6.59,20.97,-0.00163933287626162,0
992,1.88,3.92,19.14,-0.00187157285349119,0
993,0,2.23,16.64,-0.00214382530084894,0
994,0,0.63,15.46,-0.00239345871457577,0
995,0,0,14.53,-0.00261292144944309,0
996,0,0,13.34,-0.00282549657746472,0
997,0,0,11.57,-0.00308114233277196,0
998,0,0,11.57,-0.00324688935409566,0
999,0,0,11.57,-0.00334020935539658,0
1000,0,0,11.57,-0.00337563825244875,0
1001,2.2,0.73,18.8,-0.0033044910480763,0
1002,15.09,5.76,46.39,-0.00285663736875676,0
1003,17.62,11.64,50,-0.00240339354926881,0
1004,9.53,14.08,40.62,-0.00224337064479925,0
1005,9.54,12.23,40.63,-0.00209225993072775,0
1006,2.21,7.1,33.94,-0.00215163825799814,0
1007,6.61,6.12,40.3,-0.00205264861284912,0
1008,0,2.94,22.54,-0.00287402568525752,0
1009,0.35,2.32,23.02,-0.00347434651280219,0
1010,0.35,0.23,23.02,-0.0039064692167352,0
1011,0.35,0.35,23.02,-0.00420155449079075,0
1012,0.18,0.29,22.93,-0.0043916754918028,0
1013,0.35,0.29,23.24,-0.00448526921415941,0
1014,0.35,0.29,23.24,-0.00450800544370078,0
1015,0.35,0.35,23.25,-0.00447479934206078,0
1016,0.35,0.35,23.25,-0.00439811849845968,0
1017,0.35,0.35,23.24,-0.00428824412674568,0
1018,0.35,0.35,23.24,-0.00415350113186383,0
1019,0.29,0.33,23.2,-0.0040026659621097,0
1020,0.27,0.3,23.18,-0.00383962420504932,0
1021,0.27,0.28,23.17,-0.00366854409701832,0
1022,0.23,0.26,23.13,-0.00349413625504872,0
1023,0.23,0.24,23.16,-0.00331749893753081,0
1024,0.35,0.27,23.62,-0.0031373738608934,0
1025,0.35,0.31,23.62,-0.00296054012951315,0
1026,0.35,0.35,23.62,-0.00278829187649998,0
1027,0.35,0.35,23.62,-0.00262159244332137,0
1028,0.35,0.35,23.64,-0.00246101202393439,0
1029,17.5,6.07,67.13,-0.00170171419407199,0
1030,18.14,12,67.87,-0.00106510741401682,0
1031,14.67,16.77,60.03,-0.000676760023993948,1
1032,14.67,15.83,60.03,-0.000364890318240336,1
1033,14.67,14.67,60.03,-0.000116471101655413,1
1034,14.67,14.67,60.03,0.0000794161816339941,1
1035,14.67,14.67,60.03,0.000231890919756361,1
1036,14.67,14.67,60.03,0.000348637451090378,1
1037,14.24,14.53,58.71,0.000420956075298803,1
1038,14.24,14.38,58.71,0.000472733724259586,1
1039,14.24,14.24,58.71,0.000507896976044563,1
1040,14.22,14.23,58.64,0.000529038355547727,1
1041,14.22,14.23,58.65,0.000539627493542645,1
1042,13.89,14.11,57.24,0.00053000605494658,1
1043,14.22,14.11,58.31,0.000528129828464948,1
1044,14.22,14.11,58.31,0.000520639451554706,1
1045,14.22,14.22,58.31,0.000508836685115337,1
1046,14.22,14.22,58.31,0.000493790282579262,1
1047,14.22,14.22,58.31,0.000476374357457802,1
1048,13,13.81,49.1,0.000396958104650165,1
1049,13,13.41,49.1,0.000330205662938854,1
1050,13.61,13.2,49.09,0.000274077034681041,1
1051,13.66,13.42,49.09,0.000226974155376219,1
1052,13.66,13.65,49.09,0.000187480689211913,1
1053,13.66,13.66,49.09,0.000154399918137617,1
